employee_id,employee_code,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,branch_id,department,designation,manager_id,joining_date,experience_years,salary,employment_type,performance_rating,employee_status
1025,BKAIEMP287299,Chakradhar,Ben,Chakradhar Ben,Male,1995-07-12,chakradhar.ben1025@bankai.com,4876230391,99,Risk Management,Relationship Manager,837.0,2015-07-07,18,59270,Permanent,4.0,Active
1026,BKAIEMP626704,Gaurav,Walla,Gaurav Walla,Male,1971-07-18,gaurav.walla1026@bankai.com,7852282305,69,Risk Management,Relationship Manager,462.0,2014-07-07,20,77429,Permanent,3.2,Active
1027,BKAIEMP402417,Advaith,Tella,Advaith Tella,Male,2005-07-09,advaith.tella1027@bankai.com,6220722395,69,Finance,Sales Executive,951.0,2006-07-09,25,35644,Permanent,2.7,Active
1028,BKAIEMP767331,Jason,Sha,Jason Sha,Male,2004-07-09,jason.sha1028@bankai.com,1329016204,80,Operations,Cashier,284.0,2007-07-09,12,41494,Contract,4.0,Active
1029,BKAIEMP274544,Siya,Raval,Siya Raval,Female,1969-07-18,siya.raval1029@bankai.com,8599648628,81,Compliance,Cashier,187.0,2015-07-07,15,25744,Permanent,4.7,Active
1030,BKAIEMP580005,Harshil,Borah,Harshil Borah,Male,1982-07-15,harshil.borah1030@bankai.com,4196664505,93,Operations,Sales Executive,359.0,2011-07-08,10,53356,Contract,3.3,Active
1031,BKAIEMP581498,Janaki,Saran,Janaki Saran,Female,1990-07-13,janaki.saran1031@bankai.com,7924632037,88,Information Technology,Relationship Manager,909.0,2019-07-06,29,56591,Contract,3.8,Active
1032,BKAIEMP356757,Viraj,Shroff,Viraj Shroff,Male,1976-07-16,viraj.shroff1032@bankai.com,3726032145,93,Corporate Banking,Cashier,15.0,2025-07-04,10,38315,Permanent,5.0,Active
1033,BKAIEMP850755,Reyansh,Sant,Reyansh Sant,Male,1971-07-18,reyansh.sant1033@bankai.com,9458870715,16,Information Technology,Cashier,49.0,2012-07-07,16,40755,Permanent,2.6,Active
1034,BKAIEMP481024,Yashica,Gandhi,Yashica Gandhi,Female,1980-07-15,yashica.gandhi1034@bankai.com,1284008385,92,Human Resources,Operations Executive,902.0,2013-07-07,2,34065,Permanent,4.6,Active
1035,BKAIEMP484265,Oliver,Sharma,Oliver Sharma,Male,1979-07-16,oliver.sharma1035@bankai.com,9545089177,85,Finance,Sales Executive,291.0,2019-07-06,10,56068,Permanent,3.2,Active
1036,BKAIEMP889056,Zehaan,Bhavsar,Zehaan Bhavsar,Male,1990-07-13,zehaan.bhavsar1036@bankai.com,6574223196,97,Customer Service,Cashier,702.0,2017-07-06,31,39571,Permanent,3.6,Active
1037,BKAIEMP255214,Ansh,Basu,Ansh Basu,Male,1972-07-17,ansh.basu1037@bankai.com,0236936268,37,Retail Banking,Assistant Manager,453.0,2015-07-07,8,78466,Permanent,3.2,Active
1038,BKAIEMP847717,Aadi,Bhatti,Aadi Bhatti,Male,1977-07-16,aadi.bhatti1038@bankai.com,0471372711,87,Customer Service,Customer Service Executive,317.0,2022-07-05,30,29801,Permanent,4.6,Active
1039,BKAIEMP255570,Quincy,Singh,Quincy Singh,Male,1968-07-18,quincy.singh1039@bankai.com,9885582984,2,Customer Service,Sales Executive,746.0,2010-07-08,19,54427,Permanent,3.8,Active
1040,BKAIEMP715656,Alka,Saraf,Alka Saraf,Female,1973-07-17,alka.saraf1040@bankai.com,4584760944,41,Human Resources,Clerk,767.0,2014-07-07,9,29950,Permanent,4.7,Active
1041,BKAIEMP458997,Isaac,Kanda,Isaac Kanda,Male,1991-07-13,isaac.kanda1041@bankai.com,7218856669,40,Operations,Cashier,460.0,2022-07-05,4,34119,Permanent,4.3,Active
1042,BKAIEMP980779,Jairaj,Gaba,Jairaj Gaba,Male,1972-07-17,jairaj.gaba1042@bankai.com,1506662670,30,Operations,Cashier,745.0,2025-07-04,0,38057,Permanent,4.9,Active
1043,BKAIEMP183306,Mitesh,Keer,Mitesh Keer,Male,2002-07-10,mitesh.keer1043@bankai.com,7693663439,58,Information Technology,Clerk,508.0,2019-07-06,34,26195,Permanent,3.0,Active
1044,BKAIEMP286049,Omisha,Puri,Omisha Puri,Female,2003-07-10,omisha.puri1044@bankai.com,1110286712,78,Customer Service,Loan Officer,569.0,2024-07-04,29,47452,Permanent,4.8,Active
1045,BKAIEMP338641,Gaurang,Bali,Gaurang Bali,Male,1990-07-13,gaurang.bali1045@bankai.com,4559102451,75,Information Technology,Loan Officer,978.0,2012-07-07,13,41440,Permanent,4.5,Active
1046,BKAIEMP563363,Anmol,Acharya,Anmol Acharya,Male,2000-07-10,anmol.acharya1046@bankai.com,2671494981,61,Operations,Relationship Manager,205.0,2009-07-08,7,59089,Permanent,3.2,Active
1047,BKAIEMP915158,Bachittar,Shere,Bachittar Shere,Male,1993-07-12,bachittar.shere1047@bankai.com,2817934065,76,Information Technology,Credit Analyst,935.0,2026-07-04,28,66498,Permanent,4.0,Active
1048,BKAIEMP397539,Praneel,Upadhyay,Praneel Upadhyay,Male,1986-07-14,praneel.upadhyay1048@bankai.com,4663453372,34,Human Resources,Customer Service Executive,510.0,2016-07-06,32,34020,Permanent,3.8,Active
1049,BKAIEMP611265,Ayushman,Dalal,Ayushman Dalal,Male,2005-07-09,ayushman.dalal1049@bankai.com,1722145593,41,Human Resources,Operations Executive,964.0,2011-07-08,11,35345,Permanent,4.4,Active
1050,BKAIEMP768868,Darsh,Mittal,Darsh Mittal,Male,1971-07-18,darsh.mittal1050@bankai.com,7052635100,24,Operations,Sales Executive,223.0,2019-07-06,21,36986,Permanent,3.3,Active
1051,BKAIEMP698745,Yuvraj,Sheth,Yuvraj Sheth,Male,1996-07-11,yuvraj.sheth1051@bankai.com,5725659202,42,Loans,Operations Executive,394.0,2014-07-07,13,35628,Permanent,4.0,Active
1052,BKAIEMP917632,Widisha,Natt,Widisha Natt,Female,1988-07-13,widisha.natt1052@bankai.com,0238974326,30,Customer Service,Clerk,967.0,2017-07-06,26,28075,Permanent,3.3,Active
1053,BKAIEMP690648,Pavani,Pradhan,Pavani Pradhan,Female,1980-07-15,pavani.pradhan1053@bankai.com,0178332584,98,Risk Management,Cashier,12.0,2014-07-07,27,26812,Contract,3.4,Active
1054,BKAIEMP958294,Indira,Saran,Indira Saran,Female,1993-07-12,indira.saran1054@bankai.com,7984870450,27,Customer Service,Operations Executive,604.0,2015-07-07,1,30775,Permanent,4.5,Active
1055,BKAIEMP747554,Warjas,Sahni,Warjas Sahni,Male,1973-07-17,warjas.sahni1055@bankai.com,9935937440,57,Customer Service,Relationship Manager,219.0,2024-07-04,13,60934,Permanent,4.3,Active
1056,BKAIEMP919176,Rudra,Lanka,Rudra Lanka,Male,1981-07-15,rudra.lanka1056@bankai.com,8303736060,89,Compliance,Clerk,512.0,2018-07-06,2,31940,Permanent,2.6,Active
1057,BKAIEMP398042,Sathvik,Babu,Sathvik Babu,Male,1998-07-11,sathvik.babu1057@bankai.com,9079388413,61,Loans,Customer Service Executive,152.0,2016-07-06,28,38558,Permanent,4.7,Active
1058,BKAIEMP357138,Gaurang,Iyer,Gaurang Iyer,Male,1985-07-14,gaurang.iyer1058@bankai.com,6153701242,74,Human Resources,Customer Service Executive,534.0,2009-07-08,28,42400,Permanent,4.2,Active
1059,BKAIEMP994889,Gaurika,Sandhu,Gaurika Sandhu,Female,1982-07-15,gaurika.sandhu1059@bankai.com,2514488112,99,Compliance,Sales Executive,440.0,2021-07-05,20,40527,Permanent,3.7,Active
1060,BKAIEMP732938,Bachittar,Madan,Bachittar Madan,Male,2004-07-09,bachittar.madan1060@bankai.com,1751887817,18,Corporate Banking,Operations Executive,842.0,2013-07-07,16,42986,Permanent,4.5,Active
1061,BKAIEMP116988,Pranav,Chanda,Pranav Chanda,Male,1969-07-18,pranav.chanda1061@bankai.com,2638409112,56,Retail Banking,Clerk,1033.0,2016-07-06,23,34945,Permanent,3.2,Active
1062,BKAIEMP685410,Gunbir,Srinivas,Gunbir Srinivas,Male,1998-07-11,gunbir.srinivas1062@bankai.com,0566186323,69,Loans,Assistant Manager,1052.0,2024-07-04,5,78806,Contract,4.0,Inactive
1063,BKAIEMP957479,Bhavna,Karan,Bhavna Karan,Female,1988-07-13,bhavna.karan1063@bankai.com,8765530073,60,Compliance,Operations Executive,312.0,2006-07-09,27,40827,Permanent,4.1,Active
1064,BKAIEMP122527,Abhiram,Pradhan,Abhiram Pradhan,Male,1980-07-15,abhiram.pradhan1064@bankai.com,6057121988,74,Customer Service,Operations Executive,14.0,2007-07-09,27,42777,Permanent,3.1,Active
1065,BKAIEMP658224,Warjas,Talwar,Warjas Talwar,Male,1976-07-16,warjas.talwar1065@bankai.com,1905348640,84,Operations,Loan Officer,727.0,2008-07-08,20,45001,Permanent,2.9,Active
1066,BKAIEMP917326,Ekapad,Kuruvilla,Ekapad Kuruvilla,Male,1997-07-11,ekapad.kuruvilla1066@bankai.com,2456185174,70,Finance,Customer Service Executive,142.0,2016-07-06,2,35332,Contract,4.1,Active
1067,BKAIEMP327788,Agastya,Mane,Agastya Mane,Male,1983-07-15,agastya.mane1067@bankai.com,2128991511,4,Loans,Clerk,901.0,2023-07-05,14,28145,Permanent,4.7,Active
1068,BKAIEMP518568,David,Goswami,David Goswami,Male,1993-07-12,david.goswami1068@bankai.com,9130448818,27,Risk Management,Assistant Manager,256.0,2024-07-04,28,65737,Permanent,3.9,Active
1069,BKAIEMP876619,Manthan,Chaudhry,Manthan Chaudhry,Male,1967-07-19,manthan.chaudhry1069@bankai.com,0461540211,46,Finance,Relationship Manager,851.0,2020-07-05,31,58784,Contract,4.5,Active
1070,BKAIEMP116929,William,Basak,William Basak,Male,2005-07-09,william.basak1070@bankai.com,5681429831,49,Risk Management,Relationship Manager,820.0,2023-07-05,29,68244,Permanent,3.3,Active
1071,BKAIEMP835276,Damini,Badal,Damini Badal,Female,2000-07-10,damini.badal1071@bankai.com,3228360849,84,Risk Management,Customer Service Executive,966.0,2026-07-04,14,34001,Permanent,4.7,Active
1072,BKAIEMP234163,Kashish,Bhargava,Kashish Bhargava,Female,1972-07-17,kashish.bhargava1072@bankai.com,3963845269,20,Loans,Relationship Manager,963.0,2025-07-04,0,49009,Permanent,3.0,Active
1073,BKAIEMP539604,Krish,Krish,Krish Krish,Male,1994-07-12,krish.krish1073@bankai.com,6497016934,23,Human Resources,Customer Service Executive,311.0,2021-07-05,10,36962,Permanent,2.8,Active
1074,BKAIEMP982298,Darpan,Kothari,Darpan Kothari,Male,1989-07-13,darpan.kothari1074@bankai.com,0330162341,80,Finance,Loan Officer,59.0,2026-07-04,23,56730,Permanent,3.7,Active
1075,BKAIEMP495351,Christopher,Atwal,Christopher Atwal,Male,1967-07-19,christopher.atwal1075@bankai.com,1537221556,93,Human Resources,Cashier,348.0,2021-07-05,34,28280,Permanent,4.7,Active
1076,BKAIEMP586993,Vamakshi,Jaggi,Vamakshi Jaggi,Female,1979-07-16,vamakshi.jaggi1076@bankai.com,3653377460,69,Compliance,Relationship Manager,276.0,2007-07-09,30,45047,Permanent,3.7,Active
1077,BKAIEMP743416,Vincent,Dutt,Vincent Dutt,Male,1999-07-11,vincent.dutt1077@bankai.com,0784361424,62,Compliance,Customer Service Executive,402.0,2022-07-05,23,32186,Permanent,4.5,Active
1078,BKAIEMP396012,Abhimanyu,Solanki,Abhimanyu Solanki,Male,1966-07-19,abhimanyu.solanki1078@bankai.com,9754373476,14,Operations,Operations Executive,464.0,2018-07-06,25,36049,Permanent,3.3,Active
1079,BKAIEMP705203,Imaran,Sarma,Imaran Sarma,Male,1988-07-13,imaran.sarma1079@bankai.com,0376388214,98,Loans,Customer Service Executive,672.0,2013-07-07,33,37280,Permanent,3.9,Active
1080,BKAIEMP762574,Chandran,Magar,Chandran Magar,Male,2002-07-10,chandran.magar1080@bankai.com,6019134438,26,Loans,Credit Analyst,30.0,2022-07-05,24,52235,Permanent,3.1,Active
1081,BKAIEMP296868,Gavin,Taneja,Gavin Taneja,Male,1969-07-18,gavin.taneja1081@bankai.com,2058695073,52,Compliance,Cashier,440.0,2012-07-07,22,33611,Permanent,2.8,Active
1082,BKAIEMP295370,Unnati,Krishnamurthy,Unnati Krishnamurthy,Female,1989-07-13,unnati.krishnamurthy1082@bankai.com,9369995167,44,Compliance,Credit Analyst,935.0,2023-07-05,21,72437,Permanent,3.2,Active
1083,BKAIEMP232359,Nicholas,Bath,Nicholas Bath,Male,1999-07-11,nicholas.bath1083@bankai.com,5738573680,30,Compliance,Assistant Manager,228.0,2023-07-05,34,78037,Permanent,2.8,Active
1084,BKAIEMP629241,Ekapad,Kashyap,Ekapad Kashyap,Male,1994-07-12,ekapad.kashyap1084@bankai.com,0376811872,51,Human Resources,Customer Service Executive,400.0,2022-07-05,5,32269,Permanent,3.0,Active
1085,BKAIEMP650549,Qasim,Chatterjee,Qasim Chatterjee,Male,2002-07-10,qasim.chatterjee1085@bankai.com,4096149731,69,Finance,Operations Executive,472.0,2010-07-08,33,35464,Permanent,2.8,Active
1086,BKAIEMP667092,Daniel,Chander,Daniel Chander,Male,1966-07-19,daniel.chander1086@bankai.com,9830748207,55,Operations,Customer Service Executive,571.0,2025-07-04,9,38135,Permanent,4.8,Inactive
1087,BKAIEMP856597,Daksha,Chakrabarti,Daksha Chakrabarti,Female,1986-07-14,daksha.chakrabarti1087@bankai.com,9406557820,1,Corporate Banking,Cashier,515.0,2009-07-08,8,35210,Permanent,4.3,Active
1088,BKAIEMP250776,Laksh,Hans,Laksh Hans,Male,1975-07-17,laksh.hans1088@bankai.com,2302333247,21,Operations,Operations Executive,802.0,2021-07-05,8,51170,Permanent,4.0,Active
1089,BKAIEMP247262,Ekalinga,Balay,Ekalinga Balay,Male,1980-07-15,ekalinga.balay1089@bankai.com,3546212760,16,Information Technology,Loan Officer,311.0,2020-07-05,17,64057,Permanent,3.2,Active
1090,BKAIEMP207596,Gagan,Salvi,Gagan Salvi,Male,1967-07-19,gagan.salvi1090@bankai.com,1231261632,61,Operations,Customer Service Executive,898.0,2017-07-06,33,29091,Permanent,4.0,Active
1091,BKAIEMP385320,Zilmil,Narayan,Zilmil Narayan,Female,2003-07-10,zilmil.narayan1091@bankai.com,2989376297,49,Customer Service,Operations Executive,232.0,2006-07-09,21,45287,Permanent,2.9,Active
1092,BKAIEMP335545,Jalsa,Bahri,Jalsa Bahri,Female,1972-07-17,jalsa.bahri1092@bankai.com,6468719120,14,Corporate Banking,Cashier,743.0,2019-07-06,18,41204,Permanent,4.9,Active
1093,BKAIEMP983241,Wriddhish,Rana,Wriddhish Rana,Male,1988-07-13,wriddhish.rana1093@bankai.com,0828323089,33,Human Resources,Sales Executive,674.0,2013-07-07,17,51855,Permanent,5.0,Active
1094,BKAIEMP714239,Benjamin,Nori,Benjamin Nori,Male,1974-07-17,benjamin.nori1094@bankai.com,4458220673,29,Information Technology,Sales Executive,889.0,2018-07-06,15,33406,Contract,4.6,Active
1095,BKAIEMP799984,Ethan,Sathe,Ethan Sathe,Male,1981-07-15,ethan.sathe1095@bankai.com,6815724500,6,Information Technology,Customer Service Executive,221.0,2008-07-08,33,28230,Permanent,2.8,Active
1096,BKAIEMP954886,Alexander,Chacko,Alexander Chacko,Male,1980-07-15,alexander.chacko1096@bankai.com,2911371785,92,Retail Banking,Customer Service Executive,712.0,2006-07-09,26,39425,Permanent,3.9,Active
1097,BKAIEMP801569,Falguni,Pandit,Falguni Pandit,Female,2004-07-09,falguni.pandit1097@bankai.com,6184442182,28,Information Technology,Sales Executive,371.0,2026-07-04,27,50660,Contract,2.7,Active
1098,BKAIEMP476007,Waida,Mani,Waida Mani,Female,1983-07-15,waida.mani1098@bankai.com,8122489056,46,Operations,Operations Executive,567.0,2012-07-07,16,31566,Permanent,4.2,Active
1099,BKAIEMP908251,Urishilla,Sibal,Urishilla Sibal,Female,1970-07-18,urishilla.sibal1099@bankai.com,0900436551,83,Finance,Relationship Manager,822.0,2015-07-07,35,56275,Permanent,4.6,Active
1100,BKAIEMP431910,Falan,Ravel,Falan Ravel,Male,1986-07-14,falan.ravel1100@bankai.com,9136248355,13,Corporate Banking,Operations Executive,832.0,2016-07-06,14,50375,Permanent,3.0,Active
1101,BKAIEMP453371,Frederick,Prashad,Frederick Prashad,Male,1977-07-16,frederick.prashad1101@bankai.com,8070633699,47,Loans,Operations Executive,346.0,2016-07-06,22,30521,Permanent,4.0,Active
1102,BKAIEMP664400,Raagini,Badal,Raagini Badal,Female,1994-07-12,raagini.badal1102@bankai.com,2104016481,51,Information Technology,Customer Service Executive,156.0,2020-07-05,35,28059,Permanent,4.0,Active
1103,BKAIEMP658710,Kalpit,Kuruvilla,Kalpit Kuruvilla,Male,1983-07-15,kalpit.kuruvilla1103@bankai.com,8773836381,51,Loans,Loan Officer,789.0,2023-07-05,21,54261,Permanent,4.9,Active
1104,BKAIEMP674606,Faras,Bhatti,Faras Bhatti,Male,1996-07-11,faras.bhatti1104@bankai.com,6942894642,86,Customer Service,Sales Executive,54.0,2011-07-08,15,37355,Permanent,5.0,Active
1105,BKAIEMP252438,Dhruv,Pillay,Dhruv Pillay,Male,2005-07-09,dhruv.pillay1105@bankai.com,3144170646,38,Operations,Customer Service Executive,43.0,2007-07-09,13,40835,Permanent,3.5,Active
1106,BKAIEMP709113,Maanav,Basak,Maanav Basak,Male,1980-07-15,maanav.basak1106@bankai.com,6355824301,81,Information Technology,Cashier,793.0,2018-07-06,33,36926,Permanent,3.2,Active
1107,BKAIEMP666618,Tripti,Mammen,Tripti Mammen,Female,1983-07-15,tripti.mammen1107@bankai.com,8988031538,10,Loans,Clerk,659.0,2019-07-06,20,30819,Permanent,2.7,Active
1108,BKAIEMP428712,Manya,Narula,Manya Narula,Female,1999-07-11,manya.narula1108@bankai.com,7905040433,78,Operations,Operations Executive,714.0,2006-07-09,34,48155,Permanent,3.1,Active
1109,BKAIEMP621281,Indali,Vora,Indali Vora,Female,1968-07-18,indali.vora1109@bankai.com,9516321119,56,Corporate Banking,Cashier,351.0,2026-07-04,28,43348,Permanent,4.1,Active
1110,BKAIEMP815136,David,Bava,David Bava,Male,1983-07-15,david.bava1110@bankai.com,3913732653,9,Customer Service,Operations Executive,517.0,2026-07-04,4,53383,Permanent,3.6,Active
1111,BKAIEMP424875,Balvan,Chacko,Balvan Chacko,Male,1971-07-18,balvan.chacko1111@bankai.com,5617868800,90,Customer Service,Cashier,677.0,2019-07-06,28,43673,Permanent,3.8,Active
1112,BKAIEMP107104,Amruta,Chhabra,Amruta Chhabra,Female,1966-07-19,amruta.chhabra1112@bankai.com,6182980365,7,Finance,Clerk,246.0,2024-07-04,20,32057,Permanent,3.5,Active
1113,BKAIEMP976336,Lucky,Dar,Lucky Dar,Male,1994-07-12,lucky.dar1113@bankai.com,0936595201,4,Compliance,Clerk,245.0,2016-07-06,11,23459,Permanent,3.5,Active
1114,BKAIEMP830244,David,Vora,David Vora,Male,1975-07-17,david.vora1114@bankai.com,1843368750,18,Finance,Sales Executive,375.0,2023-07-05,24,40197,Permanent,4.3,Active
1115,BKAIEMP310351,Gunbir,Garde,Gunbir Garde,Male,1991-07-13,gunbir.garde1115@bankai.com,3998213745,45,Corporate Banking,Relationship Manager,696.0,2012-07-07,25,51162,Permanent,2.6,Active
1116,BKAIEMP200128,Charita,Kumer,Charita Kumer,Female,1995-07-12,charita.kumer1116@bankai.com,4288605053,1,Human Resources,Assistant Manager,26.0,2026-07-04,23,70710,Permanent,2.6,Active
1117,BKAIEMP297637,Teerth,Batra,Teerth Batra,Male,1966-07-19,teerth.batra1117@bankai.com,1260030835,64,Loans,Sales Executive,1097.0,2020-07-05,11,41313,Permanent,4.2,Active
1118,BKAIEMP840680,Chaitanya,Bala,Chaitanya Bala,Male,1994-07-12,chaitanya.bala1118@bankai.com,2715312345,65,Loans,Relationship Manager,912.0,2026-07-04,28,47541,Contract,4.7,Active
1119,BKAIEMP213010,Gavin,Sarin,Gavin Sarin,Male,1983-07-15,gavin.sarin1119@bankai.com,7768293844,88,Loans,Clerk,1062.0,2021-07-05,18,23633,Permanent,4.0,Inactive
1120,BKAIEMP972174,Nidra,Ahluwalia,Nidra Ahluwalia,Female,1981-07-15,nidra.ahluwalia1120@bankai.com,3543788260,58,Corporate Banking,Clerk,135.0,2016-07-06,35,26034,Permanent,3.1,Active
1121,BKAIEMP161471,David,Bera,David Bera,Male,1975-07-17,david.bera1121@bankai.com,5709085991,85,Information Technology,Cashier,203.0,2010-07-08,22,27980,Permanent,3.3,Active
1122,BKAIEMP893691,Gavin,Babu,Gavin Babu,Male,1971-07-18,gavin.babu1122@bankai.com,4926999699,83,Operations,Customer Service Executive,579.0,2016-07-06,25,29439,Permanent,3.0,Active
1123,BKAIEMP614290,Vedant,Chakraborty,Vedant Chakraborty,Male,2004-07-09,vedant.chakraborty1123@bankai.com,2859693259,63,Corporate Banking,Cashier,659.0,2009-07-08,5,40863,Permanent,3.3,Inactive
1124,BKAIEMP653176,Yamini,Mukherjee,Yamini Mukherjee,Female,2003-07-10,yamini.mukherjee1124@bankai.com,2312342669,25,Corporate Banking,Operations Executive,629.0,2008-07-08,3,54505,Permanent,3.9,Active
1125,BKAIEMP417661,Alka,Solanki,Alka Solanki,Female,1981-07-15,alka.solanki1125@bankai.com,6176072348,25,Finance,Customer Service Executive,1102.0,2025-07-04,3,39214,Permanent,3.8,Active
1126,BKAIEMP203442,Imaran,Nanda,Imaran Nanda,Male,1976-07-16,imaran.nanda1126@bankai.com,3828040561,24,Operations,Operations Executive,656.0,2024-07-04,13,53397,Permanent,3.0,Active
1127,BKAIEMP822877,Teerth,Om,Teerth Om,Male,1998-07-11,teerth.om1127@bankai.com,8269582641,38,Retail Banking,Credit Analyst,493.0,2016-07-06,13,61603,Contract,4.6,Active
1128,BKAIEMP727836,Saanvi,Padmanabhan,Saanvi Padmanabhan,Female,1990-07-13,saanvi.padmanabhan1128@bankai.com,1308761238,80,Customer Service,Assistant Manager,866.0,2008-07-08,9,83270,Permanent,4.1,Active
1129,BKAIEMP529080,Dipta,Krishnamurthy,Dipta Krishnamurthy,Female,2005-07-09,dipta.krishnamurthy1129@bankai.com,4682394840,54,Risk Management,Operations Executive,773.0,2018-07-06,17,36209,Permanent,3.7,Active
1130,BKAIEMP235149,Isaac,Agarwal,Isaac Agarwal,Male,1991-07-13,isaac.agarwal1130@bankai.com,8696610168,10,Corporate Banking,Cashier,237.0,2021-07-05,28,41008,Permanent,3.8,Active
1131,BKAIEMP398641,Inaya,Natt,Inaya Natt,Female,1971-07-18,inaya.natt1131@bankai.com,0168094149,37,Customer Service,Clerk,536.0,2023-07-05,25,34468,Permanent,4.6,Active
1132,BKAIEMP310541,Vasana,Reddy,Vasana Reddy,Female,1997-07-11,vasana.reddy1132@bankai.com,8397620534,67,Retail Banking,Customer Service Executive,961.0,2011-07-08,31,28582,Permanent,2.6,Active
1133,BKAIEMP353495,Thomas,Savant,Thomas Savant,Male,1978-07-16,thomas.savant1133@bankai.com,6207266292,79,Finance,Operations Executive,898.0,2022-07-05,4,44484,Permanent,2.6,Active
1134,BKAIEMP860123,Charita,Swamy,Charita Swamy,Female,1985-07-14,charita.swamy1134@bankai.com,6029914068,6,Information Technology,Relationship Manager,30.0,2022-07-05,13,67370,Permanent,3.1,Active
1135,BKAIEMP510320,Gunbir,Issac,Gunbir Issac,Male,1981-07-15,gunbir.issac1135@bankai.com,7312552356,20,Customer Service,Credit Analyst,1036.0,2024-07-04,3,64761,Permanent,3.0,Active
1136,BKAIEMP984392,Balveer,Shetty,Balveer Shetty,Male,1990-07-13,balveer.shetty1136@bankai.com,3211920613,78,Human Resources,Sales Executive,590.0,2009-07-08,4,35278,Permanent,4.9,Active
1137,BKAIEMP118310,Nathan,Deo,Nathan Deo,Male,1966-07-19,nathan.deo1137@bankai.com,7895613371,93,Loans,Cashier,659.0,2015-07-07,34,26259,Permanent,2.8,Active
1138,BKAIEMP906035,Kevin,Bawa,Kevin Bawa,Male,1969-07-18,kevin.bawa1138@bankai.com,9502648016,16,Operations,Customer Service Executive,73.0,2008-07-08,24,42877,Permanent,4.1,Active
1139,BKAIEMP818914,Kashish,Seth,Kashish Seth,Female,1966-07-19,kashish.seth1139@bankai.com,4167812778,50,Compliance,Customer Service Executive,487.0,2011-07-08,18,33193,Permanent,5.0,Active
